PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
232,-0.131215,0.138463,0.249968,-131.22,138.46,249.97,6,Alteration,Alteration
233,-0.131212,0.136961,0.250127,-131.21,136.96,250.13,6,Alteration,Alteration
234,-0.131209,0.135459,0.250315,-131.21,135.46,250.32,4,Felsic,Felsic
235,-0.131203,0.133955,0.250598,-131.2,133.95,250.6,6,Alteration,Alteration
236,-0.131215,0.132443,0.250118,-131.22,132.44,250.12,4,Felsic,Felsic
237,-0.131218,0.130936,0.25002800000000003,-131.22,130.94,250.03,7,Other,Other
238,-0.131207,0.12942599999999999,0.25056,-131.21,129.43,250.56,7,Other,Other
239,-0.131203,0.127913,0.250743,-131.2,127.91,250.74,7,Other,Other
240,-0.131197,0.126394,0.251083,-131.2,126.39,251.08,4,Felsic,Felsic
241,-0.131196,0.12487899999999999,0.251157,-131.2,124.88,251.16,4,Felsic,Felsic
242,-0.131195,0.12336,0.25127,-131.2,123.36,251.27,7,Other,Other
243,-0.131195,0.121843,0.251299,-131.2,121.84,251.3,4,Felsic,Felsic
244,-0.131195,0.120325,0.251384,-131.2,120.32,251.38,7,Other,Other
245,-0.129689,0.120351,0.25092800000000004,-129.69,120.35,250.93,3,Alt. Mafic,Mafic
246,-0.129687,0.12186300000000001,0.250929,-129.69,121.86,250.93,7,Other,Other
247,-0.129693,0.123385,0.250699,-129.69,123.38,250.7,4,Felsic,Felsic
248,-0.129685,0.12489000000000001,0.250908,-129.68,124.89,250.91,7,Other,Other
249,-0.129687,0.126405,0.250815,-129.69,126.4,250.82,7,Other,Other
250,-0.12969,0.12792,0.250695,-129.69,127.92,250.7,7,Other,Other
251,-0.129708,0.129438,0.250054,-129.71,129.44,250.05,4,Felsic,Felsic
252,-0.129716,0.130947,0.24976500000000001,-129.72,130.95,249.76,3,Alt. Mafic,Mafic
253,-0.12971400000000002,0.13245099999999999,0.249804,-129.71,132.45,249.8,4,Felsic,Felsic
254,-0.12971,0.133958,0.24991,-129.71,133.96,249.91,7,Other,Other
255,-0.12971,0.135462,0.24985100000000002,-129.71,135.46,249.85,7,Other,Other
256,-0.12971,0.136968,0.249829,-129.71,136.97,249.83,4,Felsic,Felsic
257,-0.129706,0.138477,0.24992899999999998,-129.71,138.48,249.93,7,Other,Other
258,-0.12971,0.139978,0.249797,-129.71,139.98,249.8,4,Felsic,Felsic
259,-0.129706,0.141487,0.24988200000000002,-129.71,141.49,249.88,6,Alteration,Alteration
260,-0.128186,0.141502,0.250163,-128.19,141.5,250.16,7,Other,Other
261,-0.128192,0.139987,0.250006,-128.19,139.99,250.01,6,Alteration,Alteration
262,-0.128197,0.138479,0.249916,-128.2,138.48,249.92,7,Other,Other
263,-0.128196,0.136975,0.24996300000000002,-128.2,136.98,249.96,4,Felsic,Felsic
264,-0.128195,0.135471,0.250006,-128.2,135.47,250.01,7,Other,Other
265,-0.128192,0.133966,0.250134,-128.19,133.97,250.13,4,Felsic,Felsic
266,-0.128202,0.132459,0.249883,-128.2,132.46,249.88,4,Felsic,Felsic
267,-0.128226,0.130956,0.24930100000000002,-128.23,130.96,249.3,4,Felsic,Felsic
268,-0.128215,0.12945399999999999,0.249633,-128.22,129.45,249.63,7,Other,Other
269,-0.128184,0.127936,0.250444,-128.18,127.94,250.44,7,Other,Other
270,-0.128185,0.12642799999999998,0.25045500000000004,-128.18,126.43,250.46,4,Felsic,Felsic
271,-0.128196,0.124928,0.250205,-128.2,124.93,250.2,4,Felsic,Felsic
272,-0.128202,0.123427,0.250092,-128.2,123.43,250.09,7,Other,Other
273,-0.128186,0.12189900000000001,0.25053400000000003,-128.19,121.9,250.53,3,Alt. Mafic,Mafic
274,-0.128194,0.120401,0.250371,-128.19,120.4,250.37,3,Alt. Mafic,Mafic
275,-0.12668900000000002,0.12040799999999999,0.25022300000000003,-126.69,120.41,250.22,4,Felsic,Felsic
276,-0.126685,0.12191300000000001,0.250275,-126.68,121.91,250.28,4,Felsic,Felsic
277,-0.126694,0.12343,0.25004699999999996,-126.69,123.43,250.05,7,Other,Other
278,-0.12670599999999999,0.124947,0.24976399999999999,-126.71,124.95,249.76,4,Felsic,Felsic
279,-0.126701,0.126448,0.249842,-126.7,126.45,249.84,4,Felsic,Felsic
280,-0.126686,0.127949,0.25011500000000003,-126.69,127.95,250.12,7,Other,Other
281,-0.126708,0.129462,0.249617,-126.71,129.46,249.62,4,Felsic,Felsic
282,-0.12673800000000002,0.130967,0.248953,-126.74,130.97,248.95,4,Felsic,Felsic
283,-0.12671,0.132469,0.24951500000000001,-126.71,132.47,249.52,3,Alt. Mafic,Mafic
284,-0.126659,0.133986,0.250434,-126.66,133.99,250.43,7,Other,Other
285,-0.12667,0.13549,0.250172,-126.67,135.49,250.17,7,Other,Other
286,-0.126669,0.136996,0.250039,-126.67,137.0,250.04,4,Felsic,Felsic
287,-0.126663,0.138507,0.250134,-126.66,138.51,250.13,7,Other,Other
288,-0.126648,0.140025,0.250307,-126.65,140.02,250.31,7,Other,Other
289,-0.126635,0.141546,0.250554,-126.64,141.55,250.55,7,Other,Other
290,-0.125092,0.141568,0.25093899999999997,-125.09,141.57,250.94,7,Other,Other
291,-0.125107,0.140044,0.250691,-125.11,140.04,250.69,4,Felsic,Felsic
292,-0.125115,0.138525,0.250446,-125.12,138.52,250.45,7,Other,Other
293,-0.125126,0.13701,0.25026,-125.13,137.01,250.26,7,Other,Other
294,-0.125114,0.135507,0.250377,-125.11,135.51,250.38,3,Alt. Mafic,Mafic
295,-0.125114,0.133999,0.250411,-125.11,134.0,250.41,4,Felsic,Felsic
296,-0.125119,0.132491,0.25021,-125.12,132.49,250.21,4,Felsic,Felsic
297,-0.12516,0.130986,0.249484,-125.16,130.99,249.48,3,Alt. Mafic,Mafic
298,-0.125128,0.12948099999999998,0.249989,-125.13,129.48,249.99,7,Other,Other
299,-0.12513,0.127976,0.249966,-125.13,127.98,249.97,4,Felsic,Felsic
300,-0.125139,0.12648099999999998,0.249705,-125.14,126.48,249.7,3,Alt. Mafic,Mafic
301,-0.125142,0.12497799999999999,0.24968800000000002,-125.14,124.98,249.69,3,Alt. Mafic,Mafic
302,-0.12512,0.123465,0.25000700000000003,-125.12,123.46,250.01,4,Felsic,Felsic
303,-0.125103,0.12194300000000001,0.250334,-125.1,121.94,250.33,7,Other,Other
304,-0.125107,0.120448,0.25016700000000003,-125.11,120.45,250.17,4,Felsic,Felsic
