PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
130,-0.138709,0.129127,0.24625999999999998,-138.71,129.13,246.26,2,Olivine,Mafic
131,-0.138627,0.129228,0.24626399999999998,-138.63,129.23,246.26,6,Alteration,Alteration
132,-0.138546,0.129329,0.246261,-138.55,129.33,246.26,3,Alt. Mafic,Mafic
133,-0.138465,0.129419,0.246259,-138.46,129.42,246.26,2,Olivine,Mafic
134,-0.13838399999999998,0.12952,0.246257,-138.38,129.52,246.26,2,Olivine,Mafic
135,-0.13830399999999998,0.12961,0.246254,-138.3,129.61,246.25,2,Olivine,Mafic
136,-0.138222,0.129711,0.246252,-138.22,129.71,246.25,2,Olivine,Mafic
137,-0.138131,0.129801,0.246257,-138.13,129.8,246.26,2,Olivine,Mafic
138,-0.138051,0.129902,0.24625999999999998,-138.05,129.9,246.26,2,Olivine,Mafic
139,-0.13797,0.130002,0.24626399999999998,-137.97,130.0,246.26,2,Olivine,Mafic
140,-0.137889,0.13009300000000001,0.24626900000000002,-137.89,130.09,246.27,2,Olivine,Mafic
141,-0.13780799999999999,0.130194,0.246272,-137.81,130.19,246.27,2,Olivine,Mafic
142,-0.137727,0.13028399999999998,0.24627399999999997,-137.73,130.28,246.27,2,Olivine,Mafic
143,-0.137647,0.130385,0.24627800000000002,-137.65,130.38,246.28,2,Olivine,Mafic
144,-0.13756600000000002,0.130485,0.246286,-137.57,130.48,246.29,2,Olivine,Mafic
145,-0.137485,0.130576,0.24629299999999998,-137.48,130.58,246.29,2,Olivine,Mafic
146,-0.137404,0.130677,0.2463,-137.4,130.68,246.3,2,Olivine,Mafic
147,-0.137323,0.13076600000000002,0.24630700000000005,-137.32,130.77,246.31,2,Olivine,Mafic
148,-0.137243,0.130868,0.246315,-137.24,130.87,246.32,2,Olivine,Mafic
149,-0.13716099999999998,0.130957,0.24632199999999999,-137.16,130.96,246.32,2,Olivine,Mafic
150,-0.137081,0.13105899999999998,0.24633000000000002,-137.08,131.06,246.33,2,Olivine,Mafic
151,-0.13699999999999998,0.13116,0.246337,-137.0,131.16,246.34,2,Olivine,Mafic
152,-0.136919,0.13125,0.246344,-136.92,131.25,246.34,2,Olivine,Mafic
153,-0.13683800000000002,0.13135,0.246363,-136.84,131.35,246.36,2,Olivine,Mafic
154,-0.136757,0.131442,0.246387,-136.76,131.44,246.39,2,Olivine,Mafic
155,-0.136676,0.13154200000000002,0.246398,-136.68,131.54,246.4,2,Olivine,Mafic
156,-0.136596,0.131633,0.246401,-136.6,131.63,246.4,2,Olivine,Mafic
157,-0.136515,0.131733,0.246396,-136.51,131.73,246.4,2,Olivine,Mafic
158,-0.136434,0.131833,0.246383,-136.43,131.83,246.38,2,Olivine,Mafic
159,-0.136352,0.131924,0.246371,-136.35,131.92,246.37,2,Olivine,Mafic
160,-0.136271,0.132025,0.246358,-136.27,132.02,246.36,2,Olivine,Mafic
161,-0.136191,0.132115,0.24634699999999998,-136.19,132.12,246.35,2,Olivine,Mafic
162,-0.13610999999999998,0.132216,0.24633400000000005,-136.11,132.22,246.33,1,Pyroxene,Mafic
163,-0.136028,0.13230699999999998,0.24632300000000001,-136.03,132.31,246.32,1,Pyroxene,Mafic
164,-0.135947,0.132408,0.24631,-135.95,132.41,246.31,2,Olivine,Mafic
165,-0.135856,0.132508,0.246297,-135.86,132.51,246.3,2,Olivine,Mafic
166,-0.135775,0.132599,0.246288,-135.78,132.6,246.29,2,Olivine,Mafic
167,-0.135694,0.1327,0.24629,-135.69,132.7,246.29,2,Olivine,Mafic
168,-0.135613,0.13279000000000002,0.24629299999999998,-135.61,132.79,246.29,2,Olivine,Mafic
169,-0.13553199999999999,0.132891,0.246304,-135.53,132.89,246.3,2,Olivine,Mafic
170,-0.135451,0.132981,0.246315,-135.45,132.98,246.32,2,Olivine,Mafic
171,-0.13537000000000002,0.13308299999999998,0.246327,-135.37,133.08,246.33,2,Olivine,Mafic
172,-0.13528900000000002,0.133183,0.24633899999999997,-135.29,133.18,246.34,2,Olivine,Mafic
173,-0.135208,0.133274,0.24635,-135.21,133.27,246.35,2,Olivine,Mafic
174,-0.135127,0.133375,0.246362,-135.13,133.38,246.36,2,Olivine,Mafic
175,-0.135036,0.133294,0.24636999999999998,-135.04,133.29,246.37,2,Olivine,Mafic
176,-0.13511700000000001,0.133194,0.246358,-135.12,133.19,246.36,2,Olivine,Mafic
177,-0.135198,0.133103,0.246346,-135.2,133.1,246.35,2,Olivine,Mafic
178,-0.135278,0.133002,0.246335,-135.28,133.0,246.34,2,Olivine,Mafic
179,-0.13535899999999998,0.132901,0.246324,-135.36,132.9,246.32,2,Olivine,Mafic
180,-0.13544,0.13281099999999998,0.246321,-135.44,132.81,246.32,2,Olivine,Mafic
181,-0.13552,0.132711,0.24631999999999998,-135.52,132.71,246.32,2,Olivine,Mafic
182,-0.135601,0.13262000000000002,0.246317,-135.6,132.62,246.32,2,Olivine,Mafic
183,-0.135682,0.13252,0.246315,-135.68,132.52,246.32,2,Olivine,Mafic
184,-0.13576300000000002,0.132429,0.24631999999999998,-135.76,132.43,246.32,2,Olivine,Mafic
185,-0.13584300000000002,0.132329,0.246333,-135.84,132.33,246.33,2,Olivine,Mafic
186,-0.135924,0.13222799999999998,0.246346,-135.92,132.23,246.35,1,Pyroxene,Mafic
187,-0.136005,0.13213699999999998,0.24635700000000002,-136.0,132.14,246.36,1,Pyroxene,Mafic
188,-0.13608499999999998,0.132037,0.24636999999999998,-136.08,132.04,246.37,2,Olivine,Mafic
189,-0.136166,0.131947,0.246381,-136.17,131.95,246.38,2,Olivine,Mafic
190,-0.136247,0.131847,0.246394,-136.25,131.85,246.39,2,Olivine,Mafic
191,-0.136328,0.13175499999999998,0.246406,-136.33,131.76,246.41,2,Olivine,Mafic
192,-0.136408,0.131655,0.24641500000000002,-136.41,131.66,246.42,2,Olivine,Mafic
193,-0.136489,0.131555,0.24641300000000002,-136.49,131.56,246.41,2,Olivine,Mafic
194,-0.13657,0.131464,0.24641,-136.57,131.46,246.41,2,Olivine,Mafic
195,-0.136651,0.131363,0.246402,-136.65,131.36,246.4,1,Pyroxene,Mafic
196,-0.136731,0.131273,0.246378,-136.73,131.27,246.38,2,Olivine,Mafic
197,-0.136811,0.131172,0.246354,-136.81,131.17,246.35,2,Olivine,Mafic
198,-0.136892,0.131082,0.246335,-136.89,131.08,246.34,2,Olivine,Mafic
199,-0.136973,0.130981,0.246327,-136.97,130.98,246.33,2,Olivine,Mafic
200,-0.137053,0.13088,0.24631999999999998,-137.05,130.88,246.32,2,Olivine,Mafic
201,-0.13714400000000002,0.13079000000000002,0.246313,-137.14,130.79,246.31,2,Olivine,Mafic
202,-0.137224,0.130689,0.24630500000000002,-137.22,130.69,246.31,2,Olivine,Mafic
203,-0.13730499999999998,0.130599,0.246298,-137.3,130.6,246.3,2,Olivine,Mafic
204,-0.13738499999999998,0.130498,0.24629,-137.38,130.5,246.29,2,Olivine,Mafic
205,-0.137466,0.130397,0.246283,-137.47,130.4,246.28,2,Olivine,Mafic
206,-0.137546,0.130306,0.246281,-137.55,130.31,246.28,2,Olivine,Mafic
207,-0.137626,0.130205,0.24627800000000002,-137.63,130.2,246.28,2,Olivine,Mafic
208,-0.137708,0.130115,0.246275,-137.71,130.12,246.28,2,Olivine,Mafic
209,-0.13778800000000002,0.13001400000000002,0.24627399999999997,-137.79,130.01,246.27,2,Olivine,Mafic
210,-0.13786900000000002,0.129924,0.246272,-137.87,129.92,246.27,2,Olivine,Mafic
211,-0.137949,0.129822,0.24627,-137.95,129.82,246.27,2,Olivine,Mafic
212,-0.13802999999999999,0.129722,0.24626599999999998,-138.03,129.72,246.27,2,Olivine,Mafic
213,-0.13810999999999998,0.129631,0.24626199999999998,-138.11,129.63,246.26,2,Olivine,Mafic
214,-0.138191,0.129531,0.246258,-138.19,129.53,246.26,2,Olivine,Mafic
215,-0.138271,0.12944,0.24625999999999998,-138.27,129.44,246.26,2,Olivine,Mafic
216,-0.138351,0.129338,0.246263,-138.35,129.34,246.26,2,Olivine,Mafic
217,-0.138433,0.129248,0.246265,-138.43,129.25,246.26,4,Felsic,Felsic
218,-0.138513,0.129147,0.246261,-138.51,129.15,246.26,7,Other,Other
219,-0.138594,0.129047,0.246256,-138.59,129.05,246.26,1,Pyroxene,Mafic
220,-0.138675,0.128955,0.246252,-138.67,128.95,246.25,1,Pyroxene,Mafic
221,-0.138754,0.128855,0.246247,-138.75,128.85,246.25,2,Olivine,Mafic
222,-0.138835,0.12876400000000002,0.24624200000000002,-138.83,128.76,246.24,1,Pyroxene,Mafic
223,-0.138916,0.128664,0.24623699999999998,-138.92,128.66,246.24,2,Olivine,Mafic
224,-0.138996,0.128572,0.24624000000000001,-139.0,128.57,246.24,1,Pyroxene,Mafic
225,-0.139077,0.128472,0.246247,-139.08,128.47,246.25,2,Olivine,Mafic
226,-0.139158,0.128371,0.246254,-139.16,128.37,246.25,2,Olivine,Mafic
227,-0.139238,0.128279,0.24625999999999998,-139.24,128.28,246.26,2,Olivine,Mafic
228,-0.139319,0.128179,0.246267,-139.32,128.18,246.27,2,Olivine,Mafic
229,-0.1394,0.128088,0.24627399999999997,-139.4,128.09,246.27,1,Pyroxene,Mafic
230,-0.139489,0.12798900000000002,0.246193,-139.49,127.99,246.19,1,Pyroxene,Mafic
231,-0.13957,0.127899,0.246173,-139.57,127.9,246.17,2,Olivine,Mafic
232,-0.139468,0.127807,0.246166,-139.47,127.81,246.17,2,Olivine,Mafic
233,-0.139389,0.127906,0.246277,-139.39,127.91,246.28,2,Olivine,Mafic
234,-0.139307,0.128005,0.24627,-139.31,128.0,246.27,2,Olivine,Mafic
235,-0.139226,0.12809600000000002,0.246263,-139.23,128.1,246.26,2,Olivine,Mafic
236,-0.139146,0.128196,0.246256,-139.15,128.2,246.26,2,Olivine,Mafic
237,-0.13906500000000002,0.12828699999999998,0.24624899999999997,-139.07,128.29,246.25,2,Olivine,Mafic
238,-0.138984,0.128388,0.24624200000000002,-138.98,128.39,246.24,2,Olivine,Mafic
239,-0.138902,0.128487,0.24623499999999998,-138.9,128.49,246.24,2,Olivine,Mafic
240,-0.138822,0.128577,0.246234,-138.82,128.58,246.23,2,Olivine,Mafic
241,-0.138741,0.128678,0.24623899999999999,-138.74,128.68,246.24,2,Olivine,Mafic
242,-0.13865999999999998,0.128768,0.246243,-138.66,128.77,246.24,2,Olivine,Mafic
243,-0.138579,0.128869,0.246248,-138.58,128.87,246.25,2,Olivine,Mafic
244,-0.138497,0.128958,0.2462530000000001,-138.5,128.96,246.25,1,Pyroxene,Mafic
245,-0.138416,0.12905899999999998,0.246258,-138.42,129.06,246.26,1,Pyroxene,Mafic
246,-0.138324,0.129158,0.246263,-138.32,129.16,246.26,4,Felsic,Felsic
247,-0.138244,0.129248,0.246267,-138.24,129.25,246.27,2,Olivine,Mafic
248,-0.138163,0.129349,0.24626399999999998,-138.16,129.35,246.26,2,Olivine,Mafic
249,-0.13808199999999998,0.129438,0.246268,-138.08,129.44,246.27,2,Olivine,Mafic
250,-0.138001,0.12953900000000002,0.24627,-138.0,129.54,246.27,2,Olivine,Mafic
251,-0.13792100000000002,0.129629,0.246272,-137.92,129.63,246.27,2,Olivine,Mafic
252,-0.13783900000000002,0.12972999999999998,0.24627399999999997,-137.84,129.73,246.27,2,Olivine,Mafic
253,-0.137758,0.129829,0.246275,-137.76,129.83,246.28,2,Olivine,Mafic
254,-0.137677,0.129919,0.246277,-137.68,129.92,246.28,2,Olivine,Mafic
255,-0.137596,0.13002,0.246279,-137.6,130.02,246.28,2,Olivine,Mafic
256,-0.137516,0.13011,0.2462820000000001,-137.52,130.11,246.28,2,Olivine,Mafic
257,-0.137435,0.130211,0.246285,-137.44,130.21,246.28,2,Olivine,Mafic
258,-0.137353,0.1303,0.246288,-137.35,130.3,246.29,1,Pyroxene,Mafic
259,-0.137273,0.130401,0.24629,-137.27,130.4,246.29,2,Olivine,Mafic
260,-0.137192,0.130501,0.246295,-137.19,130.5,246.3,2,Olivine,Mafic
261,-0.13711099999999998,0.130591,0.246302,-137.11,130.59,246.3,2,Olivine,Mafic
262,-0.137031,0.130693,0.2463090000000001,-137.03,130.69,246.31,2,Olivine,Mafic
263,-0.136949,0.130781,0.24631599999999998,-136.95,130.78,246.32,1,Pyroxene,Mafic
264,-0.13686800000000002,0.130882,0.246324,-136.87,130.88,246.32,2,Olivine,Mafic
265,-0.136786,0.130971,0.246342,-136.79,130.97,246.34,2,Olivine,Mafic
266,-0.136706,0.131072,0.24636599999999997,-136.71,131.07,246.37,2,Olivine,Mafic
267,-0.136625,0.131172,0.246391,-136.62,131.17,246.39,2,Olivine,Mafic
268,-0.136545,0.13126300000000002,0.246414,-136.54,131.26,246.41,1,Pyroxene,Mafic
269,-0.136464,0.131363,0.246423,-136.46,131.36,246.42,1,Pyroxene,Mafic
270,-0.136382,0.131453,0.246425,-136.38,131.45,246.42,2,Olivine,Mafic
271,-0.136301,0.131554,0.246428,-136.3,131.55,246.43,2,Olivine,Mafic
272,-0.13622,0.131644,0.24643,-136.22,131.64,246.43,2,Olivine,Mafic
273,-0.13614,0.131745,0.24642199999999997,-136.14,131.74,246.42,2,Olivine,Mafic
274,-0.13605799999999998,0.13184500000000002,0.24640900000000002,-136.06,131.85,246.41,2,Olivine,Mafic
275,-0.135967,0.131935,0.24639899999999998,-135.97,131.94,246.4,2,Olivine,Mafic
276,-0.13588599999999998,0.13203499999999999,0.24638600000000002,-135.89,132.04,246.39,2,Olivine,Mafic
277,-0.135805,0.132127,0.246375,-135.8,132.13,246.38,2,Olivine,Mafic
278,-0.135724,0.132227,0.24636100000000002,-135.72,132.23,246.36,2,Olivine,Mafic
279,-0.135643,0.132326,0.24634899999999998,-135.64,132.33,246.35,2,Olivine,Mafic
280,-0.135562,0.132416,0.24635100000000001,-135.56,132.42,246.35,2,Olivine,Mafic
281,-0.135481,0.132518,0.246352,-135.48,132.52,246.35,2,Olivine,Mafic
282,-0.1354,0.132608,0.24635500000000002,-135.4,132.61,246.36,2,Olivine,Mafic
283,-0.135319,0.132709,0.24635700000000002,-135.32,132.71,246.36,4,Felsic,Felsic
284,-0.135238,0.132798,0.24636,-135.24,132.8,246.36,2,Olivine,Mafic
285,-0.135156,0.132898,0.246362,-135.16,132.9,246.36,2,Olivine,Mafic
286,-0.135075,0.132998,0.246363,-135.07,133.0,246.36,2,Olivine,Mafic
287,-0.134994,0.133089,0.246369,-134.99,133.09,246.37,2,Olivine,Mafic
288,-0.134913,0.13319,0.24638000000000002,-134.91,133.19,246.38,2,Olivine,Mafic
289,-0.134811,0.133108,0.24639699999999998,-134.81,133.11,246.4,2,Olivine,Mafic
290,-0.134892,0.133007,0.24639499999999998,-134.89,133.01,246.4,2,Olivine,Mafic
291,-0.134983,0.132917,0.24639,-134.98,132.92,246.39,2,Olivine,Mafic
292,-0.13506400000000002,0.13281600000000002,0.246389,-135.06,132.82,246.39,2,Olivine,Mafic
293,-0.13514400000000001,0.132714,0.24638800000000002,-135.14,132.71,246.39,2,Olivine,Mafic
294,-0.135225,0.132624,0.246385,-135.23,132.62,246.38,7,Other,Other
295,-0.13530599999999998,0.132523,0.246383,-135.31,132.52,246.38,2,Olivine,Mafic
296,-0.13538699999999998,0.132432,0.24638000000000002,-135.39,132.43,246.38,2,Olivine,Mafic
297,-0.135468,0.132331,0.246379,-135.47,132.33,246.38,2,Olivine,Mafic
298,-0.135548,0.13223,0.24637699999999998,-135.55,132.23,246.38,2,Olivine,Mafic
299,-0.135628,0.132139,0.24638600000000002,-135.63,132.14,246.39,2,Olivine,Mafic
300,-0.135709,0.13203800000000002,0.24639899999999998,-135.71,132.04,246.4,2,Olivine,Mafic
301,-0.13579000000000002,0.131948,0.24641,-135.79,131.95,246.41,2,Olivine,Mafic
302,-0.135871,0.131847,0.246423,-135.87,131.85,246.42,1,Pyroxene,Mafic
303,-0.135951,0.13175599999999998,0.246435,-135.95,131.76,246.43,2,Olivine,Mafic
