PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
181,-0.13943599999999998,0.12971400000000002,0.244229,-139.44,129.71,244.23,2,Olivine,Mafic
182,-0.139518,0.129613,0.24430500000000002,-139.52,129.61,244.31,2,Olivine,Mafic
183,-0.1396,0.129512,0.24438200000000002,-139.6,129.51,244.38,2,Olivine,Mafic
184,-0.13968599999999998,0.12942,0.244457,-139.69,129.42,244.46,2,Olivine,Mafic
185,-0.139768,0.12931800000000002,0.244534,-139.77,129.32,244.53,2,Olivine,Mafic
186,-0.13985,0.129227,0.244606,-139.85,129.23,244.61,2,Olivine,Mafic
187,-0.139932,0.129126,0.24467399999999997,-139.93,129.13,244.67,1,Pyroxene,Mafic
188,-0.140017,0.12903499999999998,0.244669,-140.02,129.04,244.67,1,Pyroxene,Mafic
189,-0.140097,0.128935,0.24466500000000002,-140.1,128.94,244.67,3,Alt. Mafic,Mafic
190,-0.140178,0.128834,0.244666,-140.18,128.83,244.67,2,Olivine,Mafic
191,-0.140259,0.128744,0.244678,-140.26,128.74,244.68,2,Olivine,Mafic
192,-0.14034000000000002,0.128643,0.244693,-140.34,128.64,244.69,2,Olivine,Mafic
193,-0.140425,0.128552,0.244704,-140.42,128.55,244.7,2,Olivine,Mafic
194,-0.140506,0.128451,0.244719,-140.51,128.45,244.72,2,Olivine,Mafic
195,-0.140587,0.12836,0.244731,-140.59,128.36,244.73,2,Olivine,Mafic
196,-0.14066800000000002,0.12825999999999999,0.244745,-140.67,128.26,244.74,4,Felsic,Felsic
197,-0.140749,0.128159,0.244759,-140.75,128.16,244.76,4,Felsic,Felsic
198,-0.140834,0.12806800000000002,0.24477100000000002,-140.83,128.07,244.77,4,Felsic,Felsic
199,-0.140907,0.127973,0.244495,-140.91,127.97,244.49,1,Pyroxene,Mafic
200,-0.140977,0.12789,0.244106,-140.98,127.89,244.11,2,Olivine,Mafic
201,-0.141048,0.127797,0.243783,-141.05,127.8,243.78,1,Pyroxene,Mafic
202,-0.14113599999999998,0.127693,0.243916,-141.14,127.69,243.92,1,Pyroxene,Mafic
203,-0.141221,0.1276,0.244046,-141.22,127.6,244.05,1,Pyroxene,Mafic
204,-0.141305,0.127497,0.24418099999999998,-141.3,127.5,244.18,1,Pyroxene,Mafic
205,-0.14138900000000001,0.127404,0.24431,-141.39,127.4,244.31,1,Pyroxene,Mafic
206,-0.141302,0.127324,0.24427800000000002,-141.3,127.32,244.28,1,Pyroxene,Mafic
207,-0.141218,0.127417,0.24414899999999998,-141.22,127.42,244.15,1,Pyroxene,Mafic
208,-0.14113299999999998,0.12752,0.244013,-141.13,127.52,244.01,1,Pyroxene,Mafic
209,-0.141049,0.127613,0.24388400000000002,-141.05,127.61,243.88,1,Pyroxene,Mafic
210,-0.140978,0.127709,0.24404299999999998,-140.98,127.71,244.04,1,Pyroxene,Mafic
211,-0.140907,0.127802,0.24439699999999998,-140.91,127.8,244.4,1,Pyroxene,Mafic
212,-0.140837,0.127884,0.244788,-140.84,127.88,244.79,1,Pyroxene,Mafic
213,-0.140756,0.127984,0.24479499999999998,-140.76,127.98,244.8,4,Felsic,Felsic
214,-0.140675,0.128075,0.244783,-140.67,128.07,244.78,4,Felsic,Felsic
215,-0.14058800000000002,0.128175,0.24477,-140.59,128.18,244.77,4,Felsic,Felsic
216,-0.140507,0.12826600000000002,0.244758,-140.51,128.27,244.76,2,Olivine,Mafic
217,-0.140426,0.128366,0.244743,-140.43,128.37,244.74,2,Olivine,Mafic
218,-0.140345,0.128467,0.244729,-140.34,128.47,244.73,2,Olivine,Mafic
219,-0.140264,0.128558,0.24471700000000002,-140.26,128.56,244.72,2,Olivine,Mafic
220,-0.14018699999999998,0.128657,0.2447030000000001,-140.19,128.66,244.7,2,Olivine,Mafic
221,-0.140106,0.128748,0.244691,-140.11,128.75,244.69,2,Olivine,Mafic
222,-0.140025,0.128849,0.244677,-140.02,128.85,244.68,2,Olivine,Mafic
223,-0.139945,0.128939,0.24468099999999998,-139.95,128.94,244.68,3,Alt. Mafic,Mafic
224,-0.13986400000000002,0.12903900000000001,0.24468499999999999,-139.86,129.04,244.68,1,Pyroxene,Mafic
225,-0.139786,0.12914,0.244617,-139.79,129.14,244.62,1,Pyroxene,Mafic
226,-0.139704,0.12923099999999998,0.244544,-139.7,129.23,244.54,2,Olivine,Mafic
227,-0.139621,0.129332,0.24446700000000002,-139.62,129.33,244.47,2,Olivine,Mafic
228,-0.13954,0.129423,0.24439499999999997,-139.54,129.42,244.4,2,Olivine,Mafic
229,-0.139461,0.129524,0.24431999999999998,-139.46,129.52,244.32,2,Olivine,Mafic
230,-0.13938,0.129625,0.244243,-139.38,129.62,244.24,2,Olivine,Mafic
231,-0.139298,0.129715,0.244171,-139.3,129.72,244.17,1,Pyroxene,Mafic
232,-0.139216,0.12981600000000001,0.244094,-139.22,129.82,244.09,7,Other,Other
233,-0.13913399999999998,0.129907,0.244022,-139.13,129.91,244.02,1,Pyroxene,Mafic
234,-0.13905599999999999,0.13000699999999998,0.24394699999999997,-139.06,130.01,243.95,2,Olivine,Mafic
235,-0.138975,0.130098,0.243875,-138.98,130.1,243.88,3,Alt. Mafic,Mafic
236,-0.13889300000000002,0.130198,0.243799,-138.89,130.2,243.8,1,Pyroxene,Mafic
237,-0.138812,0.130299,0.24372199999999997,-138.81,130.3,243.72,1,Pyroxene,Mafic
238,-0.13873,0.130389,0.24365,-138.73,130.39,243.65,2,Olivine,Mafic
239,-0.138654,0.13048800000000002,0.24365,-138.65,130.49,243.65,1,Pyroxene,Mafic
240,-0.138575,0.130577,0.24374,-138.58,130.58,243.74,1,Pyroxene,Mafic
241,-0.138496,0.130677,0.243844,-138.5,130.68,243.84,1,Pyroxene,Mafic
242,-0.138417,0.13076600000000002,0.243939,-138.42,130.77,243.94,1,Pyroxene,Mafic
243,-0.13834200000000002,0.130865,0.24404299999999998,-138.34,130.86,244.04,1,Pyroxene,Mafic
244,-0.138254,0.130965,0.24414899999999998,-138.25,130.96,244.15,1,Pyroxene,Mafic
245,-0.138175,0.131055,0.24424400000000002,-138.17,131.06,244.24,1,Pyroxene,Mafic
246,-0.138099,0.131154,0.244348,-138.1,131.15,244.35,2,Olivine,Mafic
247,-0.13802,0.131243,0.244443,-138.02,131.24,244.44,2,Olivine,Mafic
248,-0.137941,0.13134400000000002,0.244549,-137.94,131.34,244.55,2,Olivine,Mafic
249,-0.13786099999999998,0.131434,0.244644,-137.86,131.43,244.64,2,Olivine,Mafic
250,-0.13777799999999998,0.13153499999999999,0.24436,-137.78,131.54,244.36,1,Pyroxene,Mafic
251,-0.137699,0.131634,0.24418099999999998,-137.7,131.63,244.18,2,Olivine,Mafic
252,-0.13761800000000002,0.131724,0.244052,-137.62,131.72,244.05,1,Pyroxene,Mafic
253,-0.137535,0.131824,0.243885,-137.54,131.82,243.88,7,Other,Other
254,-0.137454,0.131914,0.24375500000000005,-137.45,131.91,243.76,7,Other,Other
255,-0.137376,0.132012,0.243577,-137.38,132.01,243.58,1,Pyroxene,Mafic
256,-0.137297,0.132103,0.24366100000000002,-137.3,132.1,243.66,7,Other,Other
257,-0.137218,0.132203,0.243907,-137.22,132.2,243.91,1,Pyroxene,Mafic
258,-0.13714,0.132304,0.244154,-137.14,132.3,244.15,1,Pyroxene,Mafic
259,-0.137061,0.132395,0.244348,-137.06,132.4,244.35,1,Pyroxene,Mafic
260,-0.136986,0.132496,0.24459699999999998,-136.99,132.5,244.6,2,Olivine,Mafic
261,-0.136906,0.13258699999999998,0.24470999999999998,-136.91,132.59,244.71,2,Olivine,Mafic
262,-0.136825,0.132687,0.244713,-136.82,132.69,244.71,1,Pyroxene,Mafic
263,-0.136744,0.132787,0.244684,-136.74,132.79,244.68,1,Pyroxene,Mafic
264,-0.136663,0.132878,0.244657,-136.66,132.88,244.66,1,Pyroxene,Mafic
265,-0.136587,0.13297799999999999,0.244628,-136.59,132.98,244.63,2,Olivine,Mafic
266,-0.136506,0.13306800000000002,0.24460199999999999,-136.51,133.07,244.6,2,Olivine,Mafic
267,-0.136425,0.133168,0.24457199999999998,-136.42,133.17,244.57,1,Pyroxene,Mafic
268,-0.136344,0.133257,0.244546,-136.34,133.26,244.55,1,Pyroxene,Mafic
269,-0.136268,0.133357,0.244517,-136.27,133.36,244.52,2,Olivine,Mafic
270,-0.136187,0.133457,0.24448699999999998,-136.19,133.46,244.49,2,Olivine,Mafic
271,-0.136107,0.133547,0.2444510000000001,-136.11,133.55,244.45,2,Olivine,Mafic
272,-0.136026,0.13364600000000001,0.24431,-136.03,133.65,244.31,2,Olivine,Mafic
273,-0.135935,0.133734,0.244166,-135.94,133.73,244.17,1,Pyroxene,Mafic
274,-0.13585899999999998,0.133832,0.244029,-135.86,133.83,244.03,2,Olivine,Mafic
275,-0.135778,0.13392,0.24389499999999997,-135.78,133.92,243.9,2,Olivine,Mafic
276,-0.135698,0.134018,0.24375500000000005,-135.7,134.02,243.76,2,Olivine,Mafic
277,-0.13561800000000002,0.13411700000000001,0.243673,-135.62,134.12,243.67,2,Olivine,Mafic
278,-0.13553800000000002,0.134206,0.243616,-135.54,134.21,243.62,2,Olivine,Mafic
279,-0.135462,0.134305,0.243608,-135.46,134.3,243.61,2,Olivine,Mafic
280,-0.135381,0.13439700000000002,0.24370799999999998,-135.38,134.4,243.71,2,Olivine,Mafic
281,-0.135301,0.134498,0.243819,-135.3,134.5,243.82,2,Olivine,Mafic
282,-0.13522,0.13459000000000002,0.243919,-135.22,134.59,243.92,2,Olivine,Mafic
283,-0.135143,0.134691,0.24403000000000002,-135.14,134.69,244.03,2,Olivine,Mafic
284,-0.135062,0.134793,0.244141,-135.06,134.79,244.14,2,Olivine,Mafic
285,-0.134981,0.13488499999999998,0.244243,-134.98,134.88,244.24,1,Pyroxene,Mafic
286,-0.1349,0.13498800000000002,0.244416,-134.9,134.99,244.42,2,Olivine,Mafic
287,-0.134822,0.135081,0.244583,-134.82,135.08,244.58,1,Pyroxene,Mafic
288,-0.134741,0.135183,0.24465,-134.74,135.18,244.65,2,Olivine,Mafic
289,-0.134664,0.13526400000000002,0.244198,-134.66,135.26,244.2,2,Olivine,Mafic
290,-0.134588,0.135351,0.24353899999999998,-134.59,135.35,243.54,1,Pyroxene,Mafic
291,-0.134512,0.135449,0.243515,-134.51,135.45,243.52,1,Pyroxene,Mafic
292,-0.134431,0.135541,0.24361799999999997,-134.43,135.54,243.62,2,Olivine,Mafic
293,-0.134349,0.13564400000000001,0.243723,-134.35,135.64,243.72,2,Olivine,Mafic
294,-0.134268,0.135736,0.243827,-134.27,135.74,243.83,1,Pyroxene,Mafic
295,-0.134187,0.13583800000000001,0.243932,-134.19,135.84,243.93,1,Pyroxene,Mafic
296,-0.13410999999999998,0.13594,0.24403200000000005,-134.11,135.94,244.03,1,Pyroxene,Mafic
297,-0.134028,0.136033,0.24413600000000002,-134.03,136.03,244.14,2,Olivine,Mafic
298,-0.133947,0.13613499999999998,0.24424099999999999,-133.95,136.14,244.24,6,Alteration,Alteration
299,-0.133865,0.136228,0.24434499999999998,-133.86,136.23,244.34,6,Alteration,Alteration
