PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
2291,-0.133954,0.127899,0.244928,-133.95,127.9,244.93,4,Felsic,Felsic
2292,-0.133954,0.12801700000000002,0.24493800000000002,-133.95,128.02,244.94,4,Felsic,Felsic
2293,-0.133954,0.128148,0.244944,-133.95,128.15,244.94,4,Felsic,Felsic
2294,-0.133954,0.128279,0.24494899999999997,-133.95,128.28,244.95,4,Felsic,Felsic
2295,-0.133954,0.128399,0.244954,-133.95,128.4,244.95,7,Other,Other
2296,-0.133954,0.128518,0.244959,-133.95,128.52,244.96,1,Pyroxene,Mafic
2297,-0.133954,0.128648,0.244964,-133.95,128.65,244.96,1,Pyroxene,Mafic
2298,-0.133954,0.128769,0.244969,-133.95,128.77,244.97,7,Other,Other
2299,-0.133953,0.128899,0.244975,-133.95,128.9,244.98,3,Alt. Mafic,Mafic
2300,-0.133954,0.12902,0.244979,-133.95,129.02,244.98,3,Alt. Mafic,Mafic
2301,-0.133953,0.129149,0.244983,-133.95,129.15,244.98,4,Felsic,Felsic
2302,-0.133953,0.129279,0.244986,-133.95,129.28,244.99,4,Felsic,Felsic
2303,-0.133953,0.1294,0.2449800000000001,-133.95,129.4,244.98,7,Other,Other
2304,-0.133953,0.12953,0.244973,-133.95,129.53,244.97,4,Felsic,Felsic
2305,-0.133953,0.12964900000000001,0.244966,-133.95,129.65,244.97,4,Felsic,Felsic
2306,-0.133953,0.12977,0.24495799999999998,-133.95,129.77,244.96,4,Felsic,Felsic
2307,-0.133953,0.129901,0.24495,-133.95,129.9,244.95,4,Felsic,Felsic
2308,-0.133953,0.130021,0.244943,-133.95,130.02,244.94,4,Felsic,Felsic
2309,-0.133953,0.130152,0.244934,-133.95,130.15,244.93,4,Felsic,Felsic
2310,-0.133953,0.130271,0.244927,-133.95,130.27,244.93,4,Felsic,Felsic
2311,-0.133953,0.130401,0.244919,-133.95,130.4,244.92,2,Olivine,Mafic
2312,-0.133952,0.13053,0.24491,-133.95,130.53,244.91,1,Pyroxene,Mafic
2313,-0.133953,0.13065,0.244903,-133.95,130.65,244.9,2,Olivine,Mafic
2314,-0.133952,0.130771,0.24489499999999997,-133.95,130.77,244.9,4,Felsic,Felsic
2315,-0.133953,0.130902,0.244887,-133.95,130.9,244.89,4,Felsic,Felsic
2316,-0.133951,0.13102,0.244887,-133.95,131.02,244.89,4,Felsic,Felsic
2317,-0.133951,0.131151,0.244889,-133.95,131.15,244.89,4,Felsic,Felsic
2318,-0.133951,0.131271,0.24489,-133.95,131.27,244.89,4,Felsic,Felsic
2319,-0.133951,0.131402,0.244891,-133.95,131.4,244.89,4,Felsic,Felsic
2320,-0.133951,0.131522,0.244892,-133.95,131.52,244.89,4,Felsic,Felsic
2321,-0.13395,0.131651,0.244894,-133.95,131.65,244.89,1,Pyroxene,Mafic
2322,-0.13395,0.13178199999999998,0.24489499999999997,-133.95,131.78,244.9,2,Olivine,Mafic
2323,-0.13395,0.131902,0.244896,-133.95,131.9,244.9,7,Other,Other
2324,-0.133949,0.132023,0.244898,-133.95,132.02,244.9,4,Felsic,Felsic
2325,-0.133948,0.132152,0.24489899999999998,-133.95,132.15,244.9,4,Felsic,Felsic
2326,-0.133948,0.132272,0.244898,-133.95,132.27,244.9,4,Felsic,Felsic
2327,-0.133948,0.132403,0.244896,-133.95,132.4,244.9,4,Felsic,Felsic
2328,-0.133947,0.132521,0.244896,-133.95,132.52,244.9,4,Felsic,Felsic
2329,-0.133947,0.132652,0.2449010000000001,-133.95,132.65,244.9,4,Felsic,Felsic
2330,-0.133947,0.13278199999999998,0.24490599999999998,-133.95,132.78,244.91,4,Felsic,Felsic
2331,-0.133947,0.132903,0.24491100000000002,-133.95,132.9,244.91,4,Felsic,Felsic
2332,-0.133946,0.13303399999999999,0.244916,-133.95,133.03,244.92,7,Other,Other
2333,-0.133945,0.133152,0.24491999999999997,-133.95,133.15,244.92,6,Alteration,Alteration
2334,-0.133945,0.133273,0.244925,-133.95,133.27,244.92,5,High Alteration,Alteration
2335,-0.133945,0.133404,0.24493,-133.95,133.4,244.93,6,Alteration,Alteration
2336,-0.133945,0.133524,0.24493099999999998,-133.95,133.52,244.93,4,Felsic,Felsic
2337,-0.133944,0.133653,0.244927,-133.94,133.65,244.93,4,Felsic,Felsic
2338,-0.13381300000000002,0.133653,0.24490599999999998,-133.81,133.65,244.91,4,Felsic,Felsic
2339,-0.13381300000000002,0.133522,0.24491,-133.81,133.52,244.91,7,Other,Other
2340,-0.13381300000000002,0.133401,0.24491,-133.81,133.4,244.91,3,Alt. Mafic,Mafic
2341,-0.13381300000000002,0.133271,0.244905,-133.81,133.27,244.9,4,Felsic,Felsic
2342,-0.133812,0.133148,0.2449,-133.81,133.15,244.9,3,Alt. Mafic,Mafic
2343,-0.13381300000000002,0.133027,0.24489499999999997,-133.81,133.03,244.9,1,Pyroxene,Mafic
2344,-0.13381300000000002,0.13289700000000002,0.24489,-133.81,132.9,244.89,3,Alt. Mafic,Mafic
2345,-0.13381300000000002,0.132776,0.244885,-133.81,132.78,244.88,7,Other,Other
2346,-0.133812,0.132644,0.244881,-133.81,132.64,244.88,4,Felsic,Felsic
