PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
32,-0.135745,0.12286300000000001,0.24365900000000001,-135.74,122.86,243.66,4,Felsic,Felsic
33,-0.135714,0.123115,0.24366300000000002,-135.71,123.12,243.66,1,Pyroxene,Mafic
34,-0.135684,0.123357,0.243657,-135.68,123.36,243.66,2,Olivine,Mafic
35,-0.135654,0.123609,0.243648,-135.65,123.61,243.65,1,Pyroxene,Mafic
36,-0.135623,0.12385999999999996,0.24363800000000002,-135.62,123.86,243.64,1,Pyroxene,Mafic
37,-0.13559300000000002,0.12411199999999999,0.24362899999999998,-135.59,124.11,243.63,7,Other,Other
38,-0.135562,0.12436400000000004,0.243619,-135.56,124.36,243.62,4,Felsic,Felsic
39,-0.13553199999999999,0.124606,0.24361,-135.53,124.61,243.61,2,Olivine,Mafic
40,-0.135502,0.124857,0.24359899999999998,-135.5,124.86,243.6,1,Pyroxene,Mafic
41,-0.135471,0.125109,0.24358000000000002,-135.47,125.11,243.58,1,Pyroxene,Mafic
42,-0.135441,0.125361,0.243562,-135.44,125.36,243.56,1,Pyroxene,Mafic
43,-0.135411,0.125613,0.24354299999999998,-135.41,125.61,243.54,3,Alt. Mafic,Mafic
44,-0.13538,0.125862,0.243617,-135.38,125.86,243.62,1,Pyroxene,Mafic
45,-0.13535,0.126103,0.243615,-135.35,126.1,243.62,1,Pyroxene,Mafic
46,-0.13532,0.126355,0.243596,-135.32,126.35,243.6,1,Pyroxene,Mafic
47,-0.13528900000000002,0.126607,0.243577,-135.29,126.61,243.58,2,Olivine,Mafic
48,-0.135249,0.126859,0.24355500000000002,-135.25,126.86,243.56,4,Felsic,Felsic
49,-0.135218,0.127112,0.243535,-135.22,127.11,243.54,7,Other,Other
50,-0.135188,0.127352,0.243523,-135.19,127.35,243.52,2,Olivine,Mafic
51,-0.135158,0.127604,0.24352,-135.16,127.6,243.52,1,Pyroxene,Mafic
52,-0.135127,0.127855,0.243517,-135.13,127.85,243.52,4,Felsic,Felsic
53,-0.135098,0.128107,0.24351399999999998,-135.1,128.11,243.51,1,Pyroxene,Mafic
54,-0.135068,0.12836,0.24349099999999999,-135.07,128.36,243.49,2,Olivine,Mafic
55,-0.135037,0.128599,0.243471,-135.04,128.6,243.47,4,Felsic,Felsic
56,-0.135008,0.128851,0.243481,-135.01,128.85,243.48,4,Felsic,Felsic
57,-0.13497699999999999,0.129102,0.24349,-134.98,129.1,243.49,4,Felsic,Felsic
58,-0.134946,0.129353,0.24349899999999997,-134.95,129.35,243.5,4,Felsic,Felsic
59,-0.134916,0.129603,0.243509,-134.92,129.6,243.51,4,Felsic,Felsic
60,-0.134884,0.129855,0.24351799999999998,-134.88,129.85,243.52,4,Felsic,Felsic
61,-0.134855,0.13009500000000002,0.243527,-134.85,130.1,243.53,1,Pyroxene,Mafic
62,-0.134824,0.13034600000000002,0.24353699999999998,-134.82,130.35,243.54,4,Felsic,Felsic
63,-0.134793,0.130599,0.24355700000000002,-134.79,130.6,243.56,2,Olivine,Mafic
64,-0.13476300000000002,0.130849,0.24360300000000001,-134.76,130.85,243.6,2,Olivine,Mafic
65,-0.134732,0.131101,0.243612,-134.73,131.1,243.61,2,Olivine,Mafic
66,-0.134702,0.13134200000000001,0.24361999999999998,-134.7,131.34,243.62,2,Olivine,Mafic
67,-0.134671,0.13159300000000002,0.24361799999999997,-134.67,131.59,243.62,4,Felsic,Felsic
68,-0.134641,0.131846,0.243617,-134.64,131.85,243.62,1,Pyroxene,Mafic
69,-0.13461099999999998,0.132097,0.243616,-134.61,132.1,243.62,4,Felsic,Felsic
70,-0.13457,0.132349,0.243614,-134.57,132.35,243.61,4,Felsic,Felsic
71,-0.13454000000000002,0.1326,0.24361300000000002,-134.54,132.6,243.61,4,Felsic,Felsic
72,-0.134509,0.13284100000000001,0.24360199999999999,-134.51,132.84,243.6,4,Felsic,Felsic
73,-0.134479,0.13309200000000002,0.24358600000000002,-134.48,133.09,243.59,1,Pyroxene,Mafic
74,-0.134449,0.13334400000000002,0.24356999999999998,-134.45,133.34,243.57,1,Pyroxene,Mafic
75,-0.134418,0.133596,0.243562,-134.42,133.6,243.56,1,Pyroxene,Mafic
76,-0.134388,0.133846,0.243573,-134.39,133.85,243.57,2,Olivine,Mafic
77,-0.134358,0.134088,0.243583,-134.36,134.09,243.58,2,Olivine,Mafic
78,-0.134327,0.13434000000000001,0.243594,-134.33,134.34,243.59,2,Olivine,Mafic
79,-0.134297,0.13459200000000002,0.243604,-134.3,134.59,243.6,4,Felsic,Felsic
80,-0.134266,0.134844,0.243615,-134.27,134.84,243.62,7,Other,Other
81,-0.134236,0.135095,0.243625,-134.24,135.1,243.62,1,Pyroxene,Mafic
82,-0.134205,0.13533599999999998,0.243604,-134.2,135.34,243.6,2,Olivine,Mafic
83,-0.134175,0.13558699999999999,0.24358000000000002,-134.17,135.59,243.58,7,Other,Other
84,-0.13414500000000001,0.13583800000000001,0.243556,-134.15,135.84,243.56,4,Felsic,Felsic
85,-0.134115,0.13608800000000001,0.24353200000000005,-134.12,136.09,243.53,4,Felsic,Felsic
86,-0.13408499999999998,0.13633900000000002,0.243513,-134.08,136.34,243.51,4,Felsic,Felsic
87,-0.134054,0.13659100000000002,0.2435070000000001,-134.05,136.59,243.51,1,Pyroxene,Mafic
88,-0.134024,0.13683199999999998,0.243502,-134.02,136.83,243.5,4,Felsic,Felsic
89,-0.133994,0.13708299999999998,0.243497,-133.99,137.08,243.5,1,Pyroxene,Mafic
90,-0.133964,0.13733399999999998,0.24349200000000001,-133.96,137.33,243.49,4,Felsic,Felsic
91,-0.13392300000000001,0.13758499999999999,0.243488,-133.92,137.58,243.49,1,Pyroxene,Mafic
92,-0.133893,0.137837,0.243482,-133.89,137.84,243.48,1,Pyroxene,Mafic
93,-0.13386199999999998,0.138078,0.243477,-133.86,138.08,243.48,1,Pyroxene,Mafic
94,-0.133832,0.138328,0.24347199999999997,-133.83,138.33,243.47,4,Felsic,Felsic
95,-0.133802,0.13858,0.243466,-133.8,138.58,243.47,4,Felsic,Felsic
96,-0.133772,0.13883099999999998,0.243444,-133.77,138.83,243.44,1,Pyroxene,Mafic
97,-0.133742,0.13908099999999998,0.24341999999999997,-133.74,139.08,243.42,2,Olivine,Mafic
98,-0.133711,0.139321,0.24339699999999997,-133.71,139.32,243.4,4,Felsic,Felsic
99,-0.133681,0.139571,0.243373,-133.68,139.57,243.37,1,Pyroxene,Mafic
100,-0.133651,0.139821,0.243348,-133.65,139.82,243.35,1,Pyroxene,Mafic
101,-0.133621,0.140072,0.24332399999999998,-133.62,140.07,243.32,1,Pyroxene,Mafic
102,-0.13359100000000002,0.140322,0.2433,-133.59,140.32,243.3,4,Felsic,Felsic
103,-0.13356099999999999,0.140572,0.243275,-133.56,140.57,243.27,1,Pyroxene,Mafic
104,-0.13353099999999998,0.140811,0.243252,-133.53,140.81,243.25,6,Alteration,Alteration
105,-0.133501,0.141061,0.24321900000000002,-133.5,141.06,243.22,2,Olivine,Mafic
106,-0.133471,0.141309,0.243169,-133.47,141.31,243.17,1,Pyroxene,Mafic
107,-0.133441,0.14156,0.243169,-133.44,141.56,243.17,1,Pyroxene,Mafic
108,-0.133411,0.141812,0.243179,-133.41,141.81,243.18,1,Pyroxene,Mafic
109,-0.13338,0.14205299999999998,0.243189,-133.38,142.05,243.19,4,Felsic,Felsic
110,-0.13335,0.14230399999999999,0.24319899999999997,-133.35,142.3,243.2,4,Felsic,Felsic
111,-0.133319,0.142556,0.24320999999999998,-133.32,142.56,243.21,4,Felsic,Felsic
112,-0.13328900000000002,0.142808,0.24321199999999998,-133.29,142.81,243.21,4,Felsic,Felsic
113,-0.133249,0.143058,0.243202,-133.25,143.06,243.2,2,Olivine,Mafic
114,-0.133219,0.143298,0.24319200000000002,-133.22,143.3,243.19,7,Other,Other
115,-0.133188,0.143548,0.24318299999999998,-133.19,143.55,243.18,1,Pyroxene,Mafic
116,-0.133158,0.143799,0.243173,-133.16,143.8,243.17,1,Pyroxene,Mafic
117,-0.133128,0.14405,0.243168,-133.13,144.05,243.17,1,Pyroxene,Mafic
118,-0.133097,0.144301,0.243168,-133.1,144.3,243.17,1,Pyroxene,Mafic
119,-0.13306700000000002,0.144551,0.243168,-133.07,144.55,243.17,1,Pyroxene,Mafic
120,-0.133037,0.144792,0.243168,-133.04,144.79,243.17,1,Pyroxene,Mafic
121,-0.133007,0.145043,0.243168,-133.01,145.04,243.17,4,Felsic,Felsic
122,-0.132976,0.145295,0.243168,-132.98,145.3,243.17,4,Felsic,Felsic
123,-0.132946,0.145546,0.243169,-132.95,145.55,243.17,4,Felsic,Felsic
124,-0.132916,0.145796,0.243169,-132.92,145.8,243.17,1,Pyroxene,Mafic
125,-0.133913,0.145922,0.243227,-133.91,145.92,243.23,4,Felsic,Felsic
126,-0.133943,0.145671,0.243227,-133.94,145.67,243.23,4,Felsic,Felsic
127,-0.133974,0.145419,0.243227,-133.97,145.42,243.23,1,Pyroxene,Mafic
128,-0.13400399999999998,0.14516800000000002,0.243227,-134.0,145.17,243.23,4,Felsic,Felsic
129,-0.134034,0.144927,0.243227,-134.03,144.93,243.23,2,Olivine,Mafic
130,-0.13406500000000002,0.144676,0.243234,-134.07,144.68,243.23,2,Olivine,Mafic
131,-0.134095,0.144425,0.243243,-134.1,144.43,243.24,2,Olivine,Mafic
132,-0.13413599999999998,0.144174,0.243254,-134.14,144.17,243.25,2,Olivine,Mafic
133,-0.134166,0.143923,0.24326399999999998,-134.17,143.92,243.26,1,Pyroxene,Mafic
134,-0.134196,0.143673,0.243273,-134.2,143.67,243.27,4,Felsic,Felsic
135,-0.134226,0.143432,0.243283,-134.23,143.43,243.28,1,Pyroxene,Mafic
136,-0.134257,0.143181,0.24329299999999998,-134.26,143.18,243.29,4,Felsic,Felsic
137,-0.134287,0.14293,0.243302,-134.29,142.93,243.3,2,Olivine,Mafic
138,-0.13431700000000002,0.142679,0.243312,-134.32,142.68,243.31,1,Pyroxene,Mafic
139,-0.134348,0.142428,0.24332199999999998,-134.35,142.43,243.32,2,Olivine,Mafic
140,-0.134378,0.142188,0.243331,-134.38,142.19,243.33,1,Pyroxene,Mafic
141,-0.134408,0.14193599999999998,0.243331,-134.41,141.94,243.33,4,Felsic,Felsic
142,-0.134439,0.141684,0.24331999999999998,-134.44,141.68,243.32,4,Felsic,Felsic
143,-0.134469,0.141432,0.24331,-134.47,141.43,243.31,4,Felsic,Felsic
144,-0.1345,0.141179,0.243288,-134.5,141.18,243.29,4,Felsic,Felsic
145,-0.13452999999999998,0.14093699999999998,0.24326799999999998,-134.53,140.94,243.27,4,Felsic,Felsic
146,-0.13455999999999999,0.140693,0.243419,-134.56,140.69,243.42,4,Felsic,Felsic
147,-0.13459000000000002,0.14044,0.243392,-134.59,140.44,243.39,2,Olivine,Mafic
148,-0.134621,0.14018699999999998,0.243364,-134.62,140.19,243.36,4,Felsic,Felsic
149,-0.134651,0.139934,0.24333600000000002,-134.65,139.93,243.34,1,Pyroxene,Mafic
150,-0.134682,0.139681,0.243292,-134.68,139.68,243.29,4,Felsic,Felsic
151,-0.134712,0.139441,0.243313,-134.71,139.44,243.31,4,Felsic,Felsic
152,-0.134743,0.13919,0.243335,-134.74,139.19,243.34,4,Felsic,Felsic
153,-0.134783,0.138939,0.243356,-134.78,138.94,243.36,4,Felsic,Felsic
154,-0.13481300000000002,0.138688,0.243378,-134.81,138.69,243.38,4,Felsic,Felsic
155,-0.134844,0.138438,0.243389,-134.84,138.44,243.39,1,Pyroxene,Mafic
156,-0.134874,0.138196,0.24338800000000002,-134.87,138.2,243.39,1,Pyroxene,Mafic
157,-0.134904,0.137944,0.24338600000000002,-134.9,137.94,243.39,4,Felsic,Felsic
158,-0.134935,0.137692,0.243385,-134.94,137.69,243.38,1,Pyroxene,Mafic
159,-0.134965,0.137441,0.243383,-134.96,137.44,243.38,1,Pyroxene,Mafic
160,-0.134996,0.13719,0.24338200000000001,-135.0,137.19,243.38,4,Felsic,Felsic
161,-0.135026,0.13694800000000001,0.24338,-135.03,136.95,243.38,4,Felsic,Felsic
162,-0.13505599999999998,0.136696,0.24337899999999998,-135.06,136.7,243.38,7,Other,Other
163,-0.13508699999999998,0.136445,0.243371,-135.09,136.45,243.37,4,Felsic,Felsic
164,-0.13511700000000001,0.136194,0.24339299999999997,-135.12,136.19,243.39,4,Felsic,Felsic
165,-0.135147,0.135943,0.243417,-135.15,135.94,243.42,1,Pyroxene,Mafic
166,-0.135178,0.135691,0.24344200000000002,-135.18,135.69,243.44,1,Pyroxene,Mafic
167,-0.135208,0.135451,0.24346500000000001,-135.21,135.45,243.46,1,Pyroxene,Mafic
168,-0.135239,0.1352,0.24348899999999998,-135.24,135.2,243.49,1,Pyroxene,Mafic
169,-0.135269,0.134949,0.243513,-135.27,134.95,243.51,1,Pyroxene,Mafic
170,-0.135299,0.134697,0.24353699999999998,-135.3,134.7,243.54,1,Pyroxene,Mafic
171,-0.13533,0.134445,0.243561,-135.33,134.45,243.56,4,Felsic,Felsic
172,-0.13535999999999998,0.134204,0.24358400000000002,-135.36,134.2,243.58,4,Felsic,Felsic
173,-0.13539,0.133953,0.24360900000000002,-135.39,133.95,243.61,1,Pyroxene,Mafic
174,-0.135421,0.133702,0.24363,-135.42,133.7,243.63,1,Pyroxene,Mafic
175,-0.135461,0.13345,0.24362199999999998,-135.46,133.45,243.62,1,Pyroxene,Mafic
176,-0.135492,0.133197,0.243614,-135.49,133.2,243.61,2,Olivine,Mafic
177,-0.135522,0.132955,0.24360700000000002,-135.52,132.95,243.61,4,Felsic,Felsic
178,-0.135553,0.132704,0.24359899999999998,-135.55,132.7,243.6,1,Pyroxene,Mafic
179,-0.13558299999999998,0.132452,0.24359099999999997,-135.58,132.45,243.59,4,Felsic,Felsic
180,-0.135614,0.1322,0.243583,-135.61,132.2,243.58,7,Other,Other
181,-0.13564400000000001,0.131948,0.243575,-135.64,131.95,243.58,4,Felsic,Felsic
182,-0.135674,0.131696,0.243567,-135.67,131.7,243.57,7,Other,Other
183,-0.135705,0.131455,0.24355900000000005,-135.7,131.45,243.56,2,Olivine,Mafic
184,-0.135735,0.131203,0.243575,-135.73,131.2,243.58,2,Olivine,Mafic
185,-0.135766,0.13095199999999999,0.24360500000000002,-135.77,130.95,243.6,7,Other,Other
186,-0.135796,0.130699,0.24363600000000002,-135.8,130.7,243.64,4,Felsic,Felsic
187,-0.135827,0.130447,0.24364699999999997,-135.83,130.45,243.65,4,Felsic,Felsic
188,-0.135857,0.130204,0.24363600000000002,-135.86,130.2,243.64,2,Olivine,Mafic
189,-0.13588699999999998,0.129954,0.243625,-135.89,129.95,243.62,3,Alt. Mafic,Mafic
190,-0.135917,0.129701,0.243614,-135.92,129.7,243.61,1,Pyroxene,Mafic
191,-0.135948,0.129449,0.24366100000000002,-135.95,129.45,243.66,1,Pyroxene,Mafic
192,-0.135963,0.129195,0.243738,-135.96,129.2,243.74,1,Pyroxene,Mafic
193,-0.136005,0.128949,0.24383000000000002,-136.0,128.95,243.83,7,Other,Other
194,-0.13603800000000002,0.128708,0.243775,-136.04,128.71,243.78,4,Felsic,Felsic
195,-0.13607,0.12845499999999999,0.2436510000000001,-136.07,128.45,243.65,4,Felsic,Felsic
196,-0.13610999999999998,0.12820399999999998,0.24366500000000002,-136.11,128.2,243.67,4,Felsic,Felsic
197,-0.136141,0.127951,0.243694,-136.14,127.95,243.69,4,Felsic,Felsic
198,-0.13617100000000001,0.127699,0.24372199999999997,-136.17,127.7,243.72,6,Alteration,Alteration
199,-0.136202,0.12745499999999998,0.24374899999999997,-136.2,127.45,243.75,2,Olivine,Mafic
200,-0.136233,0.127203,0.243777,-136.23,127.2,243.78,7,Other,Other
201,-0.13626300000000002,0.12695,0.24380500000000002,-136.26,126.95,243.81,4,Felsic,Felsic
202,-0.136294,0.126697,0.24383400000000002,-136.29,126.7,243.83,1,Pyroxene,Mafic
203,-0.136324,0.126445,0.243808,-136.32,126.44,243.81,1,Pyroxene,Mafic
204,-0.136355,0.12620599999999998,0.243733,-136.36,126.21,243.73,1,Pyroxene,Mafic
205,-0.136384,0.125958,0.24357399999999998,-136.38,125.96,243.57,4,Felsic,Felsic
206,-0.136414,0.12571,0.24347199999999997,-136.41,125.71,243.47,1,Pyroxene,Mafic
207,-0.136445,0.125458,0.24349,-136.45,125.46,243.49,3,Alt. Mafic,Mafic
208,-0.136475,0.12520599999999998,0.243509,-136.48,125.21,243.51,1,Pyroxene,Mafic
209,-0.136506,0.124953,0.24352800000000002,-136.51,124.95,243.53,1,Pyroxene,Mafic
210,-0.136536,0.12471099999999999,0.24354499999999998,-136.54,124.71,243.54,4,Felsic,Felsic
211,-0.136567,0.12445899999999999,0.24356399999999997,-136.57,124.46,243.56,4,Felsic,Felsic
212,-0.136598,0.124201,0.24371700000000002,-136.6,124.2,243.72,1,Pyroxene,Mafic
213,-0.136629,0.123945,0.243819,-136.63,123.94,243.82,1,Pyroxene,Mafic
214,-0.13666,0.12369400000000001,0.243802,-136.66,123.69,243.8,1,Pyroxene,Mafic
215,-0.13669,0.12345199999999999,0.24378699999999998,-136.69,123.45,243.79,1,Pyroxene,Mafic
216,-0.13672,0.12320199999999999,0.243765,-136.72,123.2,243.76,2,Olivine,Mafic
217,-0.136751,0.12295199999999999,0.243731,-136.75,122.95,243.73,2,Olivine,Mafic
218,-0.136791,0.122701,0.2437,-136.79,122.7,243.7,2,Olivine,Mafic
219,-0.136821,0.122451,0.243666,-136.82,122.45,243.67,7,Other,Other
220,-0.136852,0.12221099999999999,0.24363400000000002,-136.85,122.21,243.63,2,Olivine,Mafic
221,-0.136882,0.12196099999999999,0.243601,-136.88,121.96,243.6,1,Pyroxene,Mafic
222,-0.13691199999999998,0.121708,0.24361999999999998,-136.91,121.71,243.62,1,Pyroxene,Mafic
223,-0.136943,0.121455,0.24366,-136.94,121.46,243.66,4,Felsic,Felsic
224,-0.136974,0.121201,0.243684,-136.97,121.2,243.68,4,Felsic,Felsic
225,-0.137004,0.120948,0.243709,-137.0,120.95,243.71,1,Pyroxene,Mafic
226,-0.137035,0.12070499999999999,0.243733,-137.04,120.7,243.73,4,Felsic,Felsic
227,-0.13706600000000002,0.12045,0.243792,-137.07,120.45,243.79,4,Felsic,Felsic
228,-0.137097,0.12019400000000001,0.243862,-137.1,120.19,243.86,4,Felsic,Felsic
229,-0.137128,0.119939,0.243903,-137.13,119.94,243.9,4,Felsic,Felsic
230,-0.137158,0.11968699999999999,0.243898,-137.16,119.69,243.9,1,Pyroxene,Mafic
231,-0.137188,0.119449,0.24384099999999997,-137.19,119.45,243.84,4,Felsic,Felsic
232,-0.137218,0.11920499999999999,0.243723,-137.22,119.2,243.72,4,Felsic,Felsic
233,-0.137247,0.11896,0.243635,-137.25,118.96,243.64,1,Pyroxene,Mafic
234,-0.137278,0.11870599999999999,0.243664,-137.28,118.71,243.66,1,Pyroxene,Mafic
235,-0.137309,0.118452,0.243693,-137.31,118.45,243.69,1,Pyroxene,Mafic
236,-0.13734000000000002,0.118208,0.243721,-137.34,118.21,243.72,2,Olivine,Mafic
237,-0.13737,0.117954,0.24375,-137.37,117.95,243.75,1,Pyroxene,Mafic
238,-0.137401,0.117701,0.243779,-137.4,117.7,243.78,1,Pyroxene,Mafic
239,-0.137442,0.117447,0.24380900000000005,-137.44,117.45,243.81,1,Pyroxene,Mafic
240,-0.137473,0.117192,0.243835,-137.47,117.19,243.84,4,Felsic,Felsic
241,-0.137504,0.11693800000000001,0.24386100000000002,-137.5,116.94,243.86,4,Felsic,Felsic
242,-0.137534,0.11669500000000001,0.243885,-137.53,116.7,243.88,1,Pyroxene,Mafic
243,-0.13756500000000002,0.116442,0.243896,-137.57,116.44,243.9,4,Felsic,Felsic
244,-0.137595,0.116192,0.243877,-137.6,116.19,243.88,7,Other,Other
245,-0.137625,0.115942,0.243842,-137.62,115.94,243.84,4,Felsic,Felsic
246,-0.138623,0.116076,0.243706,-138.62,116.08,243.71,4,Felsic,Felsic
247,-0.138593,0.116325,0.24372199999999997,-138.59,116.32,243.72,4,Felsic,Felsic
248,-0.13856300000000002,0.116576,0.243734,-138.56,116.58,243.73,4,Felsic,Felsic
249,-0.138533,0.116826,0.243746,-138.53,116.83,243.75,1,Pyroxene,Mafic
250,-0.138503,0.117077,0.243758,-138.5,117.08,243.76,4,Felsic,Felsic
251,-0.138472,0.117317,0.24377,-138.47,117.32,243.77,1,Pyroxene,Mafic
252,-0.138442,0.117567,0.24378200000000005,-138.44,117.57,243.78,1,Pyroxene,Mafic
253,-0.13841199999999998,0.11781900000000001,0.243788,-138.41,117.82,243.79,1,Pyroxene,Mafic
254,-0.138381,0.118072,0.24376199999999998,-138.38,118.07,243.76,2,Olivine,Mafic
255,-0.13835,0.118326,0.243736,-138.35,118.33,243.74,4,Felsic,Felsic
256,-0.138319,0.11857899999999999,0.24370999999999998,-138.32,118.58,243.71,1,Pyroxene,Mafic
257,-0.13828900000000002,0.118822,0.24368499999999998,-138.29,118.82,243.68,4,Felsic,Felsic
258,-0.138249,0.11906900000000001,0.243746,-138.25,119.07,243.75,1,Pyroxene,Mafic
259,-0.13822,0.11931300000000004,0.243862,-138.22,119.31,243.86,7,Other,Other
260,-0.13819,0.11956300000000004,0.24388800000000002,-138.19,119.56,243.89,7,Other,Other
261,-0.13815999999999998,0.119814,0.24391,-138.16,119.81,243.91,1,Pyroxene,Mafic
262,-0.13813,0.12005299999999999,0.24393,-138.13,120.05,243.93,1,Pyroxene,Mafic
263,-0.1381,0.120304,0.2439510000000001,-138.1,120.3,243.95,1,Pyroxene,Mafic
264,-0.138069,0.120555,0.24396500000000002,-138.07,120.56,243.96,1,Pyroxene,Mafic
265,-0.13803900000000002,0.120806,0.2439780000000001,-138.04,120.81,243.98,4,Felsic,Felsic
266,-0.138009,0.121058,0.24399099999999999,-138.01,121.06,243.99,1,Pyroxene,Mafic
267,-0.137979,0.121298,0.24400300000000005,-137.98,121.3,244.0,7,Other,Other
268,-0.137949,0.121548,0.244031,-137.95,121.55,244.03,1,Pyroxene,Mafic
269,-0.137919,0.121798,0.24407600000000002,-137.92,121.8,244.08,7,Other,Other
270,-0.137889,0.122048,0.244121,-137.89,122.05,244.12,2,Olivine,Mafic
271,-0.13785799999999998,0.12230099999999999,0.244108,-137.86,122.3,244.11,4,Felsic,Felsic
272,-0.137827,0.122554,0.24407199999999998,-137.83,122.55,244.07,4,Felsic,Felsic
273,-0.137796,0.122798,0.24403699999999998,-137.8,122.8,244.04,4,Felsic,Felsic
274,-0.137765,0.123051,0.24400100000000002,-137.76,123.05,244.0,2,Olivine,Mafic
275,-0.137735,0.123303,0.244011,-137.73,123.3,244.01,2,Olivine,Mafic
276,-0.137705,0.123555,0.24402,-137.7,123.56,244.02,6,Alteration,Alteration
277,-0.137674,0.123806,0.24403000000000002,-137.67,123.81,244.03,6,Alteration,Alteration
278,-0.13764400000000002,0.124047,0.244046,-137.64,124.05,244.05,6,Alteration,Alteration
279,-0.13761400000000001,0.124299,0.244062,-137.61,124.3,244.06,4,Felsic,Felsic
280,-0.137573,0.12455,0.24407600000000002,-137.57,124.55,244.08,2,Olivine,Mafic
281,-0.137543,0.124801,0.24409299999999998,-137.54,124.8,244.09,3,Alt. Mafic,Mafic
282,-0.137512,0.125057,0.24399099999999999,-137.51,125.06,243.99,4,Felsic,Felsic
283,-0.13748,0.125304,0.243833,-137.48,125.3,243.83,1,Pyroxene,Mafic
284,-0.13744800000000001,0.12556099999999998,0.24366999999999997,-137.45,125.56,243.67,1,Pyroxene,Mafic
285,-0.137416,0.125818,0.24349200000000001,-137.42,125.82,243.49,4,Felsic,Felsic
286,-0.13738499999999998,0.12606900000000001,0.24347,-137.38,126.07,243.47,4,Felsic,Felsic
287,-0.137355,0.12632000000000002,0.243506,-137.36,126.32,243.51,4,Felsic,Felsic
288,-0.137325,0.12657000000000002,0.243542,-137.32,126.57,243.54,4,Felsic,Felsic
289,-0.137295,0.12681099999999998,0.24358400000000002,-137.29,126.81,243.58,1,Pyroxene,Mafic
290,-0.137265,0.12706099999999998,0.24363800000000002,-137.26,127.06,243.64,4,Felsic,Felsic
291,-0.137235,0.12730999999999998,0.24369200000000002,-137.23,127.31,243.69,4,Felsic,Felsic
292,-0.137205,0.12756099999999998,0.243747,-137.2,127.56,243.75,6,Alteration,Alteration
293,-0.137175,0.12781099999999998,0.24380100000000002,-137.17,127.81,243.8,4,Felsic,Felsic
294,-0.13714400000000002,0.128053,0.243854,-137.14,128.05,243.85,4,Felsic,Felsic
295,-0.137114,0.128305,0.24382800000000002,-137.11,128.3,243.83,1,Pyroxene,Mafic
296,-0.13708399999999998,0.128555,0.243864,-137.08,128.56,243.86,1,Pyroxene,Mafic
297,-0.137053,0.128808,0.243813,-137.05,128.81,243.81,1,Pyroxene,Mafic
298,-0.137023,0.12905999999999998,0.243779,-137.02,129.06,243.78,7,Other,Other
